Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [278] constfolding (lcode.c) [307] luaL_fileresult      [123] resume (ldo.c)
  [68] constructor (lparser.c) [270] luaL_getmetafield   [219] retstat (lparser.c)
  [98] createmetatable (lstrlib.c) [338] luaL_optlstring [297] reverse (lapi.c)
 [301] dischargejpc (lcode.c) [308] luaL_prepbuffsize    [189] runafewfinalizers (lgc.c)
 [260] dolibrary (lua.c)     [321] luaL_pushresult       [292] runargs (lua.c)
 [220] error (lundump.c)     [309] luaL_testudata        [324] searchpath (loadlib.c)
 [134] errorlimit (lparser.c) [266] luaL_tolstring       [272] searchupvalue (lparser.c)
  [56] exp1 (lparser.c)      [242] luaL_traceback        [298] setallfields (loslib.c)
  [82] findgotos (lparser.c) [262] luaL_unref             [34] setobj2s (lobject.h)
 [146] findpcall (ldo.c)     [296] luaL_where            [239] setobj2s (lobject.h)
 [155] finishCcall (ldo.c)   [213] luaO_arith            [238] setobj2s (lobject.h)
  [29] flt_new (lgc.h)        [35] luaO_int2fb           [325] setobj2s (lobject.h)
 [276] flt_new (lgc.h)       [187] luaO_pushvfstring      [17] setsvalue (lobject.h)
 [329] forlimit (lvm.c)      [251] luaO_str2num          [299] setsvalue (lobject.h)
 [252] fornum (lparser.c)    [310] luaT_callorderTM      [110] singlestep (lgc.c)
 [120] freeLclosure (lgc.c)  [257] luaT_init             [285] sort_comp (ltablib.c)
 [256] freeexps (lcode.c)    [280] luaU_undump           [349] stack_init (lstate.c)
 [137] freeobj (lgc.c)         [3] luaV_equalobj          [51] stack_push2 (ldo.h)
 [135] funcargs (lparser.c)    [6] luaV_execute           [31] stack_push2 (ldo.h)
 [108] funcbody (lparser.c)    [5] luaV_finishget        [350] stack_push2 (ldo.h)
 [279] gc_collect              [4] luaV_lessequal         [21] str_compare
 [261] getF (lauxlib.c)      [101] luaX_init             [313] str_gsub (lstrlib.c)
  [63] getbinopr (lparser.c) [216] luaX_next             [281] str_pack (lstrlib.c)
 [167] getfield (loslib.c)   [201] luaY_parser           [226] str_packsize (lstrlib.c)
 [302] getlocvar (lparser.c)  [44] luaZ_read              [37] str_unpack (lstrlib.c)
 [247] getupvalname (ldebug.c) [339] lua_checkstack      [314] sub_ref_func
 [277] incomplete (lua.c)    [157] lua_createtable        [71] subexpr (lparser.c)
 [223] index2addr            [311] lua_iscfunction       [188] sweeplist (lgc.c)
 [330] init_registry (lstate.c) [284] lua_pushboolean    [351] tconcat (ltablib.c)
 [264] intarith (lobject.c)  [267] lua_pushinteger        [81] test_then_block (lparser.c)
 [331] interror (lauxlib.c)  [340] lua_pushlightuserdata [286] traverseCclosure (lgc.c)
 [140] iscleared (lgc.c)     [222] lua_pushstring        [315] traverseLclosure (lgc.c)
 [203] l_message (lua.c)     [254] lua_rawgeti           [263] traverseproto (lgc.c)
 [250] lastlevel (lauxlib.c) [258] lua_rawsetp           [273] traversethread (lgc.c)
 [233] lastlistfield (lparser.c) [175] lua_resume        [300] undefgoto (lparser.c)
 [150] leaveblock (lparser.c) [234] lua_rotate           [316] unpack (ltablib.c)
 [218] list_addArray          [15] lua_setmetatable       [42] unpackint (lstrlib.c)
 [215] list_at               [290] lua_settable           [11] utf8_decode (lutf8lib.c)
 [303] list_cache_clear       [84] lua_settop            [352] utfchar (lutf8lib.c)
 [318] list_create           [240] lua_setupvalue         [27] utflen (lutf8lib.c)
 [319] list_del              [245] lua_tointegerx         [32] value_compare
